src_ip,total_sessions,username_entropy,password_entropy,command_entropy
146.190.157.165,3,0.9182958340544894,1.584962500721156,1.0
146.190.159.64,4,0.0,0.0,0.0
146.190.249.78,6,1.0,1.0,0.0
146.190.45.160,13,0.0,0.0,0.0
146.190.60.168,3,0.9182958340544894,1.584962500721156,1.0
146.190.63.9,200,0.0,7.6366246205436505,0.0
146.190.95.196,3,0.9182958340544894,1.584962500721156,1.0
146.59.236.77,6,0.9182958340544894,1.9182958340544896,1.0
146.59.95.254,6,1.584962500721156,1.9182958340544896,1.0
147.182.194.88,3,0.9182958340544894,1.584962500721156,1.0
147.182.196.250,62,3.4532503422262035,4.076043536614706,1.0
147.182.200.80,17,3.452819531114783,4.0,0.0
147.182.225.230,2,0.0,0.0,0.0
147.182.236.162,13,0.0,0.0,0.0
147.185.132.10,1,0.0,0.0,0.0
147.185.132.102,1,0.0,0.0,0.0
147.185.132.105,1,0.0,0.0,0.0
147.185.132.112,1,0.0,0.0,0.0
147.185.132.115,1,0.0,0.0,0.0
147.185.132.118,1,0.0,0.0,0.0
147.185.132.12,1,0.0,0.0,0.0
147.185.132.132,1,0.0,0.0,0.0
147.185.132.138,1,0.0,0.0,0.0
147.185.132.141,1,0.0,0.0,0.0
147.185.132.147,1,0.0,0.0,0.0
147.185.132.15,1,0.0,0.0,0.0
147.185.132.16,1,0.0,0.0,0.0
147.185.132.162,2,0.0,0.0,0.0
147.185.132.165,1,0.0,0.0,0.0
147.185.132.177,1,0.0,0.0,0.0
147.185.132.19,2,0.0,0.0,0.0
147.185.132.192,1,0.0,0.0,0.0
147.185.132.207,1,0.0,0.0,0.0
147.185.132.21,4,0.0,0.0,0.0
147.185.132.213,3,0.0,0.0,0.0
147.185.132.216,1,0.0,0.0,0.0
147.185.132.219,2,0.0,0.0,0.0
147.185.132.22,1,0.0,0.0,0.0
147.185.132.225,1,0.0,0.0,0.0
147.185.132.231,1,0.0,0.0,0.0
147.185.132.237,1,0.0,0.0,0.0
147.185.132.240,1,0.0,0.0,0.0
147.185.132.246,1,0.0,0.0,0.0
147.185.132.252,2,0.0,0.0,0.0
147.185.132.28,2,0.0,0.0,0.0
147.185.132.34,1,0.0,0.0,0.0
147.185.132.36,2,0.0,0.0,0.0
147.185.132.37,2,0.0,0.0,0.0
147.185.132.39,1,0.0,0.0,0.0
147.185.132.43,1,0.0,0.0,0.0
147.185.132.48,1,0.0,0.0,0.0
147.185.132.49,1,0.0,0.0,0.0
147.185.132.51,2,0.0,0.0,0.0
147.185.132.52,2,0.0,0.0,0.0
147.185.132.54,1,0.0,0.0,0.0
147.185.132.64,2,0.0,0.0,0.0
147.185.132.76,1,0.0,0.0,0.0
147.185.132.84,1,0.0,0.0,0.0
147.185.132.85,1,0.0,0.0,0.0
147.185.132.9,1,0.0,0.0,0.0
147.45.153.77,3,0.9182958340544894,1.584962500721156,1.0
147.45.196.129,2,0.0,0.0,0.0
147.50.103.212,6,1.584962500721156,1.9182958340544896,1.0
147.50.195.35,1,0.0,0.0,0.0
147.50.227.79,3,0.9182958340544894,1.584962500721156,1.0
148.113.172.199,3,0.9182958340544894,1.584962500721156,1.0
148.113.210.228,18,0.0,0.0,0.0
148.153.188.254,16,0.0,0.0,0.0
148.66.132.190,3,0.9182958340544894,1.584962500721156,1.0
148.66.132.204,3,0.9182958340544894,1.584962500721156,1.0
148.66.156.78,3,0.9182958340544894,1.584962500721156,1.0
148.72.64.105,6,1.584962500721156,1.9182958340544896,1.0
149.224.201.175,4,0.0,1.0,1.584962500721156
149.54.22.132,6,1.584962500721156,1.9182958340544896,1.0
149.86.144.43,6,1.584962500721156,1.9182958340544896,1.0
15.161.109.136,3,0.9182958340544894,1.584962500721156,1.0
15.204.37.80,1,0.0,0.0,0.0
15.204.37.82,1,0.0,0.0,0.0
15.204.37.88,1,0.0,0.0,0.0
15.204.37.91,1,0.0,0.0,0.0
15.235.141.220,3,0.9182958340544894,1.584962500721156,1.0
15.235.189.144,1,0.0,0.0,0.0
15.235.189.150,1,0.0,0.0,0.0
15.235.189.156,1,0.0,0.0,0.0
15.235.189.157,1,0.0,0.0,0.0
150.107.204.146,1,0.0,0.0,0.0
150.107.36.236,16,0.0,0.0,0.0
150.109.93.30,3,0.9182958340544894,1.584962500721156,1.0
150.129.63.14,3,0.9182958340544894,1.584962500721156,1.0
150.136.129.10,6,1.584962500721156,1.9182958340544896,1.0
150.138.115.76,27,3.5465935642949393,3.3346791410515952,0.0
150.139.194.15,27,1.584962500721156,0.9182958340544894,0.0
150.139.195.82,2,0.0,0.0,1.0
150.139.201.247,6,0.8112781244591328,2.0,4.201841232302569
150.158.133.246,2,0.0,0.0,4.321928094887362
150.165.85.123,6,1.584962500721156,1.9182958340544896,1.0
150.223.20.12,4,0.0,0.0,4.321928094887362
150.223.72.92,3,0.0,0.0,4.321928094887362
150.239.171.184,3,0.9182958340544894,1.584962500721156,1.0
150.9.9.166,1,0.0,0.0,0.0
151.19.159.163,2,1.0,1.0,1.0
151.43.10.16,3,0.9182958340544894,1.584962500721156,1.0
151.43.52.246,3,0.9182958340544894,1.584962500721156,1.0
151.46.154.186,16,4.0,3.8750000000000004,0.0
151.46.187.28,3,0.9182958340544894,1.584962500721156,1.0
151.49.69.213,1,0.0,0.0,4.321928094887362
151.57.179.156,13,3.700439718141093,3.5465935642949393,0.0
151.68.251.167,3,0.9182958340544894,1.584962500721156,1.0
151.80.146.76,3,0.9182958340544894,1.584962500721156,1.0
152.200.217.230,3,0.9182958340544894,1.584962500721156,1.0
152.228.134.44,30,4.906890595608518,4.453235913127291,0.0
152.32.130.118,3,0.9182958340544894,1.584962500721156,1.0
152.32.133.149,3,0.9182958340544894,1.584962500721156,1.0
152.32.134.231,3,0.9182958340544894,1.584962500721156,1.0
152.32.151.39,4,0.0,0.0,0.0
152.32.158.35,6,1.584962500721156,1.9182958340544896,1.0
152.32.173.252,3,0.9182958340544894,1.584962500721156,1.0
152.32.189.226,3,0.9182958340544894,1.584962500721156,1.0
152.32.190.168,3,0.9182958340544894,1.584962500721156,1.0
152.32.190.203,3,0.9182958340544894,1.584962500721156,1.0
152.32.202.244,4,0.0,0.0,0.0
152.32.203.233,3,0.9182958340544894,1.584962500721156,1.0
152.32.205.193,3,0.0,0.0,0.0
152.32.206.160,3,0.9182958340544894,1.584962500721156,1.0
152.32.209.62,3,0.0,0.0,0.0
152.32.211.163,3,0.9182958340544894,1.584962500721156,1.0
152.32.215.161,3,0.9182958340544894,1.584962500721156,1.0
152.32.216.2,3,0.9182958340544894,1.584962500721156,1.0
152.32.219.39,9,1.5304930567574826,2.113283334294875,1.0
152.32.250.102,2,0.0,0.0,0.0
152.42.135.85,30,4.906890595608518,4.256564762130954,0.0
152.42.241.52,2,0.0,1.0,0.0
152.52.53.131,1,0.0,0.0,0.0
152.52.76.118,4,0.9182958340544894,0.9182958340544894,3.095795255000934
152.53.129.45,1,0.0,0.0,0.0
152.53.64.245,1,0.0,0.0,0.0
153.185.223.15,1,0.0,0.0,0.0
153.37.192.4,36,4.297079327540664,4.297079327540664,1.0
154.119.7.200,3,0.9182958340544894,1.584962500721156,1.0
154.198.50.80,3,0.9182958340544894,1.584962500721156,1.0
154.201.66.39,30,4.906890595608518,4.251841113795077,0.0
154.201.76.139,1,0.0,0.0,0.0
154.209.4.133,3,0.9182958340544894,1.584962500721156,1.0
154.21.92.70,2,0.0,0.0,0.0
154.212.139.79,1,0.0,0.0,0.0
154.212.141.164,2,0.0,0.0,0.0
154.212.141.166,2,0.0,0.0,0.0
154.212.141.216,2,0.0,0.0,0.0
154.221.16.64,4,0.0,0.0,0.0
154.221.17.7,3,0.9182958340544894,1.584962500721156,1.0
154.221.21.15,3,0.9182958340544894,1.584962500721156,1.0
154.221.25.248,3,0.9182958340544894,1.584962500721156,1.0
154.221.27.135,1,0.0,0.0,0.0
154.221.28.197,6,1.5219280948873626,1.9219280948873625,1.0
154.221.28.51,3,1.0,1.0,4.247927513443585
154.221.29.240,3,0.9182958340544894,1.584962500721156,1.0
154.221.31.146,2,0.0,0.0,0.0
154.222.227.97,3,0.9182958340544894,1.584962500721156,1.0
154.236.187.178,30,4.906890595608518,4.453235913127291,0.0
154.3.40.216,33,4.983788058752394,4.692586832254308,1.0
154.57.216.74,2,1.0,1.0,0.0
154.81.156.51,5,0.0,0.0,0.0
154.89.7.106,1,0.0,0.0,0.0
154.90.63.217,2,0.0,0.0,0.0
154.91.170.122,1,0.0,0.0,0.0
154.91.170.252,6,1.584962500721156,1.9182958340544896,1.0
154.92.108.31,1,0.0,0.0,0.0
154.92.19.175,3,0.9182958340544894,1.584962500721156,1.0
154.92.22.181,9,0.9182958340544894,2.113283334294875,1.0
154.92.23.218,3,0.9182958340544894,1.584962500721156,1.0
155.248.164.42,3,0.9182958340544894,1.584962500721156,1.0
155.4.244.169,9,1.974937501201927,2.113283334294875,1.0
155.4.244.179,33,4.983788058752394,4.801969876934211,1.0
156.229.229.211,2,0.0,0.0,1.0
156.229.233.18,5,0.0,0.0,0.0
156.229.233.197,3,0.0,0.0,0.0
156.229.233.220,4,0.0,0.0,0.0
156.232.9.164,4,0.9182958340544894,1.584962500721156,1.0
156.232.9.221,2,0.0,0.0,0.0
156.232.9.232,3,0.9182958340544894,1.584962500721156,1.0
156.236.66.138,3,0.9182958340544894,1.584962500721156,1.0
156.240.121.65,3,0.9182958340544894,1.584962500721156,1.0
156.253.227.127,2,0.0,0.0,0.0
157.10.161.119,3,0.9182958340544894,1.584962500721156,1.0
157.10.161.187,3,0.9182958340544894,1.584962500721156,1.0
157.10.250.8,6,1.584962500721156,1.9182958340544896,1.0
157.10.72.6,1,0.0,0.0,0.0
157.107.215.179,1,0.0,0.0,0.0
157.122.198.36,1,0.0,0.0,0.0
157.20.237.241,3,0.9182958340544894,1.584962500721156,1.0
157.20.252.219,33,4.983788058752394,4.801969876934211,1.0
157.230.105.76,6,0.9182958340544894,1.9182958340544896,1.0
157.230.13.143,1,0.0,0.0,0.0
157.230.221.26,3,0.9182958340544894,1.584962500721156,1.0
157.230.225.34,1,0.0,0.0,0.0
157.230.231.50,3,0.9182958340544894,1.584962500721156,1.0
157.230.31.185,6,0.9182958340544894,1.9182958340544896,1.0
157.230.38.147,6,1.584962500721156,1.9182958340544896,1.0
157.230.88.184,3,0.9182958340544894,1.584962500721156,1.0
157.245.131.45,3,0.9182958340544894,1.584962500721156,1.0
157.245.135.252,1,0.0,0.0,0.0
157.245.155.217,30,4.906890595608518,4.640223928941852,0.0
157.245.203.166,13,0.0,0.0,0.0
157.245.247.205,1,0.0,1.0,2.3219280948873626
157.245.247.254,12,0.9182958340544894,2.251629167387823,1.0
157.245.41.10,3,0.9182958340544894,1.584962500721156,1.0
157.245.45.1,12,0.0,0.0,0.0
157.245.88.137,3,0.9182958340544894,1.584962500721156,1.0
157.245.99.182,9,1.5304930567574826,2.113283334294875,1.0
157.66.100.139,3,0.9182958340544894,1.584962500721156,1.0
157.66.144.15,3,0.9182958340544894,1.584962500721156,1.0
157.66.55.149,3,0.9182958340544894,1.584962500721156,1.0
157.66.81.92,6,1.584962500721156,1.9182958340544896,1.0
158.174.210.161,33,4.983788058752394,4.983788058752394,1.0
158.174.211.17,3,0.9182958340544894,1.584962500721156,1.0
158.51.124.56,3,0.9182958340544894,1.584962500721156,1.0
158.51.126.147,6,0.9182958340544894,1.9182958340544896,1.0
158.51.96.38,2,0.0,0.0,1.0
159.138.148.162,39,0.8112781244591328,2.0,0.0
159.138.255.204,3,0.9182958340544894,1.584962500721156,1.0
159.203.1.27,4,0.0,0.0,0.0
159.203.128.174,3,0.9182958340544894,1.584962500721156,1.0
159.203.19.147,1,0.0,0.0,0.0
159.203.2.69,36,3.1112268364852373,3.8218881955261788,4.179004890682849
159.203.26.217,13,0.0,0.0,0.0
159.203.36.189,1,0.0,0.0,0.0
159.203.42.30,1,0.0,0.0,0.0
159.223.12.201,602,7.894702654766832,7.908526297641124,0.0
159.223.16.115,3,0.9182958340544894,1.584962500721156,1.0
159.223.16.184,3,0.9182958340544894,1.584962500721156,1.0
159.223.164.233,3,0.9182958340544894,1.584962500721156,1.0
159.223.7.153,8,2.807354922057605,2.807354922057605,0.0
159.253.120.102,725,0.662481967707974,9.1004964221103,1.0
159.253.36.221,3,0.9182958340544894,1.584962500721156,1.0
159.65.123.238,2,0.0,0.0,0.0
159.65.124.125,1,0.0,0.0,0.0
159.65.153.215,10,0.5032583347756457,3.1699250014423126,0.0
159.65.154.92,3,0.9182958340544894,1.584962500721156,1.0
159.65.156.239,1,0.0,0.0,0.0
159.65.193.157,13,3.084962500721156,3.41829583405449,0.0
159.65.84.22,3,1.0,1.0,0.0
159.89.161.126,9,1.974937501201927,2.113283334294875,1.0
159.89.164.117,53,4.371220189703328,0.0,0.0
159.89.174.160,3,0.9182958340544894,1.584962500721156,1.0
159.89.2.235,3,0.9182958340544894,1.584962500721156,1.0
159.89.204.29,3,0.9182958340544894,1.584962500721156,1.0
159.89.34.155,3,0.9182958340544894,1.584962500721156,1.0
159.89.36.105,1,0.0,0.0,0.0
160.174.129.232,3,0.9182958340544894,1.584962500721156,1.0
160.178.80.239,2,0.0,0.0,0.0
160.187.109.3,3,0.9182958340544894,1.584962500721156,1.0
160.187.239.46,3,0.9182958340544894,1.584962500721156,1.0
160.187.246.13,3,0.9182958340544894,1.584962500721156,1.0
160.19.78.241,9,2.4056390622295667,2.75,0.0
160.19.78.242,6,1.7924812503605783,2.584962500721156,0.0
160.19.78.247,4,2.0,2.0,0.0
160.19.79.239,13,2.550340709546388,2.550340709546388,0.0
160.19.79.72,11,2.3709505944546687,2.8464393446710154,0.0
160.191.165.63,3,0.9182958340544894,1.584962500721156,1.0
160.191.243.77,3,0.9182958340544894,1.584962500721156,1.0
160.191.243.95,3,0.9182958340544894,1.584962500721156,1.0
160.191.52.73,11,3.321928094887362,3.321928094887362,0.0
160.191.52.76,26,3.353269689515108,3.483074189428568,0.0
160.191.52.79,11,1.2406705316766884,2.16264411804726,0.0
160.191.52.81,22,2.927798970294786,0.0,0.0
160.191.52.84,6,1.2516291673878228,1.2516291673878228,0.0
160.191.89.4,2,1.0,1.0,0.0
160.20.186.237,3,0.9182958340544894,1.584962500721156,1.0
160.22.195.6,6,1.584962500721156,1.9182958340544896,1.0
160.30.159.200,3,0.9182958340544894,1.584962500721156,1.0
160.30.159.222,9,1.974937501201927,2.113283334294875,1.0
160.30.18.111,6,1.584962500721156,1.9182958340544896,1.0
161.132.47.41,3,0.9182958340544894,1.584962500721156,1.0
161.132.48.198,3,0.9182958340544894,1.584962500721156,1.0
161.132.53.75,6,1.584962500721156,1.9182958340544896,1.0
161.18.228.75,3,0.9182958340544894,1.584962500721156,1.0
161.35.134.193,191,7.496171397804631,7.506697713594105,0.0
161.35.184.65,3,0.9182958340544894,1.584962500721156,1.0
161.35.211.86,2,0.0,0.0,0.0
161.35.223.68,6,1.584962500721156,1.9182958340544896,1.0
161.35.224.17,3,0.9182958340544894,1.584962500721156,1.0
161.35.226.193,1,0.0,0.0,0.0
161.35.72.143,3,0.9182958340544894,1.584962500721156,1.0
161.35.91.150,3,0.9182958340544894,1.584962500721156,1.0
162.142.125.112,3,0.0,0.0,0.0
162.142.125.117,1,0.0,0.0,0.0
162.142.125.193,1,0.0,0.0,0.0
162.142.125.194,2,0.0,0.0,0.0
162.142.125.197,1,0.0,0.0,0.0
162.142.125.218,1,0.0,0.0,0.0
162.142.125.223,1,0.0,0.0,0.0
162.142.125.42,1,0.0,0.0,0.0
162.142.97.240,1,0.0,0.0,0.0
162.19.48.19,3,0.9182958340544894,1.584962500721156,1.0
162.214.206.114,3,0.9182958340544894,1.584962500721156,1.0
162.214.92.14,3,0.9182958340544894,1.584962500721156,1.0
162.215.216.231,1,0.0,0.0,0.0
162.240.12.78,3,0.9182958340544894,1.584962500721156,1.0
162.240.226.56,9,1.974937501201927,2.113283334294875,1.0
162.240.238.27,3,0.9182958340544894,1.584962500721156,1.0
162.241.124.188,1,0.0,0.0,0.0
162.241.131.0,3,0.9182958340544894,1.584962500721156,1.0
162.243.142.203,4,0.9182958340544894,1.584962500721156,1.0
162.243.229.210,1,0.0,0.0,0.0
162.243.241.162,1,0.0,0.0,0.0
162.248.101.215,3,0.9182958340544894,1.584962500721156,1.0
163.172.124.252,1,0.0,0.0,0.0
163.172.163.169,3,0.9182958340544894,1.584962500721156,1.0
163.172.24.220,3,0.9182958340544894,1.584962500721156,1.0
163.172.98.52,6,0.9182958340544894,1.9182958340544896,1.0
163.53.168.23,3,0.0,1.0,1.0
163.53.170.39,9,1.9219280948873625,2.3219280948873626,4.1887218755408675
164.100.212.33,1,0.0,0.0,0.0
164.132.56.147,3,0.9182958340544894,1.584962500721156,1.0
164.152.61.233,1,0.0,1.0,3.0
164.163.98.49,3,0.9182958340544894,1.584962500721156,1.0
164.164.117.23,1,0.0,0.0,0.0
164.52.24.187,59,0.0,0.0,0.0
164.90.151.225,1,0.0,0.0,0.0
164.90.156.199,3,0.9182958340544894,1.584962500721156,1.0
164.90.170.159,41,5.321928094887363,5.321928094887363,0.0
164.90.171.211,52,5.672425341971495,5.672425341971495,0.0
164.90.199.99,30,4.906890595608518,4.7068905956085185,0.0
164.90.202.181,2,0.0,0.0,0.0
164.90.209.72,2,0.0,0.0,0.0
164.92.175.175,3,0.9182958340544894,1.584962500721156,1.0
164.92.246.30,30,4.906890595608518,4.681727678869736,0.0
164.92.87.115,1,0.0,0.0,0.0
165.154.14.28,6,0.9182958340544894,1.9182958340544896,1.0
165.154.168.234,3,0.9182958340544894,1.584962500721156,1.0
165.154.187.12,6,0.9182958340544894,1.9182958340544896,1.0
165.154.20.207,6,1.584962500721156,1.9182958340544896,1.0
165.154.201.122,3,0.9182958340544894,1.584962500721156,1.0
165.154.244.165,3,0.9182958340544894,1.584962500721156,1.0
165.154.254.43,3,0.9182958340544894,1.584962500721156,1.0
165.22.162.112,13,0.0,0.0,0.0
165.22.179.185,1,0.0,0.0,0.0
165.22.188.143,13,0.0,0.0,0.0
165.22.217.97,1,0.0,0.0,0.0
165.22.26.41,2,0.0,0.0,0.0
165.22.30.228,2,0.0,0.0,0.0
165.22.4.215,7,2.584962500721156,2.584962500721156,0.0
165.22.50.114,12,0.0,0.0,0.0
165.22.50.169,3,0.9182958340544894,1.584962500721156,1.0
165.22.63.131,1,0.0,0.0,0.0
165.22.83.49,1,0.0,0.0,0.0
165.22.90.27,13,0.0,0.0,0.0
165.227.131.127,1,0.0,0.0,0.0
165.227.145.108,3,0.9182958340544894,1.584962500721156,1.0
165.227.147.215,1,0.0,0.0,0.0
165.227.201.0,66,2.9260596223526454,3.870585325801696,1.0
165.227.214.89,3,0.9182958340544894,1.584962500721156,1.0
165.232.100.223,3,0.9182958340544894,1.584962500721156,1.0
165.232.138.177,4,0.9182958340544894,1.584962500721156,0.0
165.232.185.147,3,0.9182958340544894,1.584962500721156,1.0
165.232.188.94,3,0.9182958340544894,1.584962500721156,1.0
165.232.35.106,6,1.584962500721156,1.9182958340544896,1.0
165.232.82.196,13,1.950825794518089,3.584962500721157,0.0
165.232.93.250,194,0.8330902838472977,7.592457037268081,0.0
166.0.196.128,3,0.9182958340544894,1.584962500721156,1.0
166.0.197.119,3,0.9182958340544894,1.584962500721156,1.0
166.108.237.203,1,0.0,0.0,0.0
166.130.176.136,1,0.0,0.0,0.0
166.195.197.27,1,0.0,0.0,0.0
167.172.153.88,6,1.584962500721156,1.9182958340544896,1.0
167.172.164.211,14,2.584962500721156,2.2516291673878226,0.0
167.172.170.129,1,0.0,0.0,0.0
167.172.190.187,3,0.9182958340544894,1.584962500721156,1.0
167.172.25.83,1,0.0,0.0,0.0
167.172.69.229,6,1.584962500721156,1.9182958340544896,1.0
167.172.70.82,30,3.521640636343318,3.664497779200461,0.0
167.172.91.145,1,0.0,0.0,0.0
167.71.106.220,3,0.9182958340544894,1.584962500721156,1.0
167.71.163.147,39,4.907071770088827,4.643875295563428,1.0
167.71.166.71,3,0.9182958340544894,1.584962500721156,1.0
167.71.179.226,13,0.0,0.0,0.0
167.71.189.139,3,0.9182958340544894,1.584962500721156,1.0
167.71.193.14,6,1.584962500721156,1.9182958340544896,1.0
167.71.204.253,3,0.9182958340544894,1.584962500721156,1.0
167.71.205.250,3,0.9182958340544894,1.584962500721156,1.0
167.71.218.97,1,0.0,0.0,0.0
167.71.23.86,1,0.0,0.0,0.0
167.71.238.55,3,0.9182958340544894,1.584962500721156,1.0
167.94.138.112,1,0.0,0.0,0.0
167.94.138.121,1,0.0,0.0,0.0
167.94.138.122,2,0.0,0.0,0.0
167.94.138.124,1,0.0,0.0,0.0
167.94.138.161,2,0.0,0.0,0.0
167.94.138.182,1,0.0,0.0,0.0
167.94.138.185,1,0.0,0.0,0.0
167.94.138.206,1,0.0,0.0,0.0
167.94.138.37,1,0.0,0.0,0.0
167.94.138.38,1,0.0,0.0,0.0
167.94.138.41,1,0.0,0.0,0.0
167.94.138.45,1,0.0,0.0,0.0
167.94.145.102,2,0.0,0.0,0.0
167.94.145.103,1,0.0,0.0,0.0
167.94.145.104,1,0.0,0.0,0.0
167.94.145.106,1,0.0,0.0,0.0
167.94.145.109,1,0.0,0.0,0.0
167.94.145.110,1,0.0,0.0,0.0
167.94.145.111,2,0.0,0.0,0.0
167.94.146.50,2,0.0,0.0,0.0
167.94.146.51,1,0.0,0.0,0.0
167.94.146.52,1,0.0,0.0,0.0
167.94.146.56,1,0.0,0.0,0.0
167.94.146.57,4,0.0,0.0,0.0
167.94.146.60,2,0.0,0.0,0.0
167.94.146.63,1,0.0,0.0,0.0
167.99.128.177,3,0.9182958340544894,1.584962500721156,1.0
167.99.147.62,1,0.0,0.0,0.0
167.99.194.177,3,0.9182958340544894,1.584962500721156,1.0
167.99.214.21,13,0.0,0.0,0.0
167.99.89.66,3,0.9182958340544894,1.584962500721156,1.0
168.119.235.85,3,0.9182958340544894,1.584962500721156,1.0
168.181.36.106,30,4.906890595608518,4.589898095464287,0.0
168.228.4.126,3,0.9182958340544894,1.584962500721156,1.0
168.75.84.61,18,3.807763576417195,4.08746284125034,0.0
168.90.14.199,1,0.0,0.0,0.0
170.231.173.242,3,0.9182958340544894,1.584962500721156,1.0
170.231.173.243,3,0.9182958340544894,1.584962500721156,1.0
170.233.113.33,3,0.9182958340544894,1.584962500721156,1.0
170.254.229.190,3,0.9182958340544894,1.584962500721156,1.0
170.64.132.199,235,5.776970127332715,6.652383128490401,0.0
170.64.135.185,235,5.776970127332714,6.652383128490404,0.0
170.64.137.15,1,0.0,0.0,0.0
170.64.143.172,1,0.0,0.0,0.0
170.64.166.123,12,1.9182958340544896,2.251629167387823,1.0
170.64.166.227,235,5.776970127332715,6.652383128490404,0.0
170.64.169.244,235,5.776970127332714,6.652383128490402,0.0
170.64.188.29,235,5.776970127332715,6.652383128490401,0.0
170.64.214.111,235,5.776970127332715,6.652383128490401,0.0
170.64.214.184,235,5.776970127332715,6.652383128490402,0.0
170.64.224.188,39,5.247927513443587,5.247927513443587,0.0
170.64.226.216,235,5.776970127332715,6.6523831284904045,0.0
170.64.227.75,246,2.6233817482019837,7.714225364516534,0.0
170.64.231.251,235,5.776970127332714,6.652383128490401,0.0
170.64.232.220,235,5.776970127332715,6.652383128490401,0.0
170.64.233.170,235,5.776970127332716,6.652383128490401,0.0
170.64.235.116,235,5.776970127332715,6.652383128490401,0.0
170.64.235.203,1,0.0,0.0,0.0
170.64.237.203,3,0.9182958340544894,1.584962500721156,1.0
170.64.238.153,705,5.776970127332715,6.652383128490401,0.0
170.64.239.233,235,5.776970127332715,6.652383128490404,0.0
170.79.37.82,1,0.0,0.0,0.0
170.79.37.88,3,0.9182958340544894,1.584962500721156,1.0
170.83.79.28,3,0.9182958340544894,1.584962500721156,1.0
171.104.141.57,1,0.0,0.0,0.0
171.104.142.232,2,0.0,0.0,4.321928094887362
171.104.143.176,2,0.0,0.0,0.0
171.120.25.114,1,0.0,0.0,0.0
171.220.241.239,3,0.9182958340544894,1.584962500721156,1.0
171.220.244.134,4,1.0,1.0,1.0
171.220.244.22,30,2.584962500721156,2.584962500721156,0.0
171.223.215.38,3,0.9182958340544894,1.584962500721156,1.0
171.234.147.115,3,0.9182958340544894,1.584962500721156,1.0
171.244.134.21,3,0.9182958340544894,1.584962500721156,1.0
171.244.139.238,56,3.670607728367946,3.6723910403341926,1.0
171.244.37.96,6,0.9182958340544894,1.9182958340544896,1.0
171.244.40.20,1,0.0,0.0,0.0
171.251.19.154,16,3.024397470347699,4.0,0.0
171.251.26.135,15,2.682588730501833,3.640223928941852,0.0
171.251.27.71,14,2.521640636343319,3.521640636343318,0.0
171.251.30.175,16,2.6084585933443494,3.8750000000000004,0.0
171.251.30.221,17,2.7777768114567865,3.8521687236032807,0.0
171.43.138.47,4,0.0,0.0,0.0
172.104.11.34,3,0.0,0.0,0.0
172.104.11.4,9,0.0,0.0,0.0
172.104.11.46,9,0.0,0.0,0.0
172.104.11.51,9,0.0,0.0,0.0
172.104.62.136,3,0.9182958340544894,1.584962500721156,1.0
172.105.128.12,6,0.0,0.0,0.0
172.105.128.13,12,0.0,0.0,0.0
172.105.167.76,3,0.9182958340544894,1.584962500721156,1.0
172.171.245.237,1,0.0,0.0,0.0
172.172.245.136,2,0.0,0.0,0.0
172.172.245.220,1,0.0,0.0,0.0
172.174.5.146,6,1.584962500721156,1.9182958340544896,1.0
172.174.72.225,6,1.584962500721156,1.9182958340544896,1.0
172.178.123.122,1,0.0,0.0,0.0
172.178.123.90,1,0.0,0.0,0.0
172.178.95.132,1,0.0,0.0,0.0
172.178.95.9,1,0.0,0.0,0.0
172.190.89.127,3,0.9182958340544894,1.584962500721156,1.0
172.202.117.220,1,0.0,0.0,0.0
172.202.118.21,1,0.0,0.0,0.0
172.202.118.40,1,0.0,0.0,0.0
172.202.249.86,1,0.0,0.0,0.0
172.202.252.212,1,0.0,0.0,0.0
172.203.222.223,1,0.0,0.0,0.0
172.203.233.50,1,0.0,0.0,0.0
172.203.234.65,1,0.0,0.0,0.0
172.206.145.198,1,0.0,0.0,0.0
172.208.24.217,3,0.9182958340544894,1.584962500721156,1.0
172.210.70.53,1,0.0,0.0,0.0
172.212.200.29,1,0.0,0.0,0.0
172.212.224.100,1,0.0,0.0,0.0
172.212.226.201,1,0.0,0.0,0.0
172.214.114.1,1,0.0,0.0,0.0
172.232.188.177,13,0.0,0.0,0.0
172.233.190.104,13,0.0,0.0,0.0
172.234.143.92,13,0.0,0.0,0.0
172.234.218.10,26,0.0,0.0,0.0
172.236.233.65,26,0.0,0.0,0.0
172.245.106.138,1,0.0,0.0,0.0
172.245.11.102,9,1.5304930567574826,2.113283334294875,1.0
172.245.196.132,3,0.9182958340544894,1.584962500721156,1.0
172.81.135.157,1,0.0,0.0,0.0
172.86.92.174,3,0.9182958340544894,1.584962500721156,1.0
172.96.253.95,3,0.9182958340544894,1.584962500721156,1.0
173.167.115.17,1,0.0,0.0,0.0
173.212.247.187,2,0.0,0.0,0.0
173.242.112.140,3,0.9182958340544894,1.584962500721156,1.0
